"","cell_index","PointNum","pos_x","pos_y","cell_Area","k10_mesmer","k15_mesmer","mesmer_full"
"50959",50959,"A6",873.682926829268,489.029268292683,205,"B","B","B"
"50960",50960,"A6",1138.14285714286,488.872180451128,133,"B","B","B"
"50961",50961,"A6",1568.06983240223,489.170391061453,716,"B","B","CD4"
"50962",50962,"A6",1710.85511811024,490.031496062992,635,"B","B","B"
"50963",50963,"A6",1845.16372391653,489.094703049759,623,"B","B","CD4"
"50964",50964,"A6",299.323008849558,489.803097345133,452,"B","B","B"
"50965",50965,"A6",413.548117154812,490.866108786611,239,"B","B","B"
"50966",50966,"A6",712.366666666667,491.062962962963,270,"B","B","CD4"
"50967",50967,"A6",1249.94617563739,489.637393767705,353,"B","B","B"
"50968",50968,"A6",449.587606837607,491.985042735043,468,"B","B","B"
"50969",50969,"A6",742.041131105398,490.758354755784,389,"B","B","B"
"50970",50970,"A6",910.988235294118,490.941176470588,255,"B","B","B"
"50971",50971,"A6",1682.12345679012,492.454320987654,405,"B","B","B"
"50972",50972,"A6",1892.06118546845,490.359464627151,523,"T","CD4","CD4"
"50973",50973,"A6",378.356796116505,491.563106796117,412,"B","B","B"
"50974",50974,"A6",512.251748251748,491.731934731935,429,"B","B","B"
"50975",50975,"A6",658.153409090909,491.546875,704,"B","B","B"
"50976",50976,"A6",681.062992125984,491.125984251969,254,"B","B","B"
"50977",50977,"A6",1660.97413793103,493.594827586207,232,"B","B","B"
"50978",50978,"A6",973.510971786834,493.141065830721,319,"B","B","B"
"50979",50979,"A6",1094.12522045855,493.435626102293,567,"B","B","B"
"50980",50980,"A6",1194.60419397117,493.082568807339,763,"B","B","B"
"50981",50981,"A6",1366.01572327044,492.738993710692,318,"B","B","B"
"50982",50982,"A6",2020.14347826087,492.934782608696,230,"B","B","CD4"
"50983",50983,"A6",695.978787878788,494.942424242424,330,"B","B","CD4"
"50984",50984,"A6",1063.76587301587,492.43253968254,252,"B","B","B"
"50985",50985,"A6",58.8833619210978,494.41166380789,583,"B","B","B"
"50986",50986,"A6",259.520618556701,495.989690721649,194,"B","B","B"
"50987",50987,"A6",474.409090909091,496.018939393939,528,"T","CD8","CD8"
"50988",50988,"A6",811.938650306749,496.027607361963,326,"B","B","B"
"50989",50989,"A6",27.2966292134831,496.973033707865,445,"B","B","B"
"50990",50990,"A6",334.584507042254,497.330985915493,284,"B","B","B"
"50991",50991,"A6",610.775,497.079761904762,840,"B","B","B"
"50992",50992,"A6",1443.97551020408,497.091836734694,980,"B","B","B"
"50993",50993,"A6",6.55434782608696,498.358695652174,184,"B","B","B"
"50994",50994,"A6",143.450424929178,498.654390934844,353,"B","B","B"
"50995",50995,"A6",529.827788649706,498.138943248532,511,"B","B","B"
"50996",50996,"A6",924.910714285714,498.21626984127,504,"B","B","B"
"50997",50997,"A6",1076.65714285714,498.022857142857,175,"B","B","B"
"50998",50998,"A6",1157.99444444444,498.281481481481,540,"B","B","B"
"50999",50999,"A6",1272.40094339623,498.767295597484,636,"B","B","B"
"51000",51000,"A6",1311.93287037037,498.824074074074,432,"B","B","B"
"51001",51001,"A6",1929.01951219512,499.029268292683,205,"B","B","B"
"51002",51002,"A6",1967.36554621849,498.394957983193,238,"B","B","B"
"51003",51003,"A6",2035.80049875312,498.089775561097,401,"B","B","M1"
"51004",51004,"A6",87.2636815920398,498.537313432836,201,"B","B","M1"
"51005",51005,"A6",317.568681318681,499.247252747253,364,"B","B","B"
"51006",51006,"A6",567.344894026975,498.55105973025,519,"T","CD4","Treg"
"51007",51007,"A6",766.709882139619,498.046237533998,1103,"B","B","B"
"51008",51008,"A6",353.823762376238,501.108910891089,505,"B","B","B"
"51009",51009,"A6",1512.85422740525,500.32944606414,343,"B","B","B"
"51010",51010,"A6",1640.93835616438,499.753424657534,146,"Unresolvable","Unresolvable","M1"
"51011",51011,"A6",1942.50188679245,500.060377358491,265,"B","B","B"
"51012",51012,"A6",1990.31842105263,499.965789473684,380,"Endothelial","Endothelial","Endothelial"
"51013",51013,"A6",730.672185430464,501.639072847682,302,"B","B","B"
"51014",51014,"A6",849.978835978836,500.5,378,"B","B","B"
"51015",51015,"A6",888.301204819277,501.793172690763,498,"B","B","CD4"
"51016",51016,"A6",1409.14577530176,500.743732590529,1077,"B","B","B"
"51017",51017,"A6",1611.04046242775,501.049132947977,346,"B","B","B"
"51018",51018,"A6",102.215909090909,500.397727272727,352,"Endothelial","Endothelial","Endothelial"
"51019",51019,"A6",1049.95497630332,502.045023696682,422,"B","B","B"
"51020",51020,"A6",1177.54237288136,502.478813559322,236,"B","B","B"
"51021",51021,"A6",1339.65210608424,502.032761310452,641,"B","B","B"
"51022",51022,"A6",1487.49180327869,502.234972677596,549,"B","B","B"
"51023",51023,"A6",1914.74719101124,502.426966292135,356,"B","B","CD4"
"51024",51024,"A6",164.879377431907,503.984435797665,257,"B","B","M1"
"51025",51025,"A6",2045.75,504.607142857143,56,"B","B","B"
"51026",51026,"A6",190.235897435897,505.517948717949,195,"Unresolvable","Unresolvable","M1"
"51027",51027,"A6",232.266247379455,504.853249475891,477,"B","B","B"
"51028",51028,"A6",869.627450980392,504.901960784314,153,"B","B","B"
"51029",51029,"A6",1230.1145194274,505.276073619632,978,"B","B","B"
"51030",51030,"A6",1676.09770114943,504.758620689655,174,"B","B","B"
"51031",51031,"A6",1752.26817447496,505.337641357027,619,"B","B","B"
"51032",51032,"A6",1813.44367176634,505.337969401947,719,"B","B","B"
"51033",51033,"A6",1867.09222423146,504.745027124774,553,"B","B","CD4"
"51034",51034,"A6",43.0766129032258,506.157258064516,248,"B","B","B"
"51035",51035,"A6",957.602972399151,506.297239915074,471,"B","B","B"
"51036",51036,"A6",1378.38211382114,505.760162601626,246,"B","B","Lymphatic"
"51037",51037,"A6",250.695488721805,507.139097744361,266,"B","B","B"
"51038",51038,"A6",425.082601054482,506.244288224956,569,"B","B","B"
"51039",51039,"A6",501.851063829787,507.127659574468,94,"B","B","B"
"51040",51040,"A6",999.267857142857,507.770833333333,336,"B","B","B"
"51041",51041,"A6",1029.36822429907,506.968224299065,535,"B","B","B"
"51042",51042,"A6",1068,506.168539325843,89,"B","B","B"
"51043",51043,"A6",74.3478260869565,507.833333333333,276,"B","B","Lymphatic"
"51044",51044,"A6",282.208469055375,507.612377850163,614,"B","B","B"
"51045",51045,"A6",397.460199004975,507.57960199005,402,"B","B","B"
"51046",51046,"A6",442.881422924901,508.857707509881,253,"B","B","B"
"51047",51047,"A6",1253.25581395349,508.015503875969,129,"B","B","B"
"51048",51048,"A6",1554.01071428571,507.951785714286,560,"B","B","B"
"51049",51049,"A6",208.628865979381,509.474226804124,97,"B","B","M1"
"51050",51050,"A6",822.004504504505,508.885135135135,444,"B","B","B"
"51051",51051,"A6",1106.42123287671,508.208904109589,292,"B","B","B"
"51052",51052,"A6",1724.80334728033,508.621338912134,478,"B","B","B"
"51053",51053,"A6",121.353319057816,507.700214132762,467,"B","B","B"
"51054",51054,"A6",372.066831683168,510.490099009901,404,"B","B","B"
"51055",51055,"A6",645.234948604993,507.162995594714,681,"B","B","B"
"51056",51056,"A6",676.665697674419,509.924418604651,344,"B","B","B"
"51057",51057,"A6",1132.65512465374,509.580332409972,722,"B","B","B"
"51058",51058,"A6",1843.29368932039,509.754854368932,412,"B","B","CD4"
"51059",51059,"A6",2006.64855072464,509.68115942029,276,"B","B","B"
"51060",51060,"A6",303.969348659004,511.068965517241,261,"B","B","B"
"51061",51061,"A6",1292.93934681182,511.303265940902,643,"B","B","B"
"51062",51062,"A6",1361.91008174387,511.291553133515,367,"B","B","B"
"51063",51063,"A6",1660.19456066946,510.048117154812,478,"B","B","M1"
"51064",51064,"A6",1955.67058823529,510.725490196078,255,"B","B","B"
"51065",51065,"A6",340.875,512.515,200,"B","B","B"
"51066",51066,"A6",584.062602965404,511.927512355848,607,"B","B","B"
"51067",51067,"A6",796.386895475819,512.059282371295,641,"B","B","B"
"51068",51068,"A6",1468.40119760479,511.443113772455,334,"B","B","B"
"51069",51069,"A6",715.043643263757,514.037950664137,527,"B","B","B"
"51070",51070,"A6",977.682926829268,513.934146341463,410,"B","B","B"
"51071",51071,"A6",1582.31323283082,514.579564489112,597,"B","B","B"
"51072",51072,"A6",1899.65203761755,514.282131661442,319,"B","B","B"
"51073",51073,"A6",1319.97082228117,515.031830238727,377,"B","B","B"
"51074",51074,"A6",1537.91540785499,513.870090634441,331,"B","B","CD4"
"51075",51075,"A6",35.212962962963,516.787037037037,216,"B","B","M1"
"51076",51076,"A6",151.835497835498,515.87012987013,231,"B","B","B"
"51077",51077,"A6",487.81181619256,516.004376367615,457,"B","B","B"
"51078",51078,"A6",939.808917197452,516.254777070064,471,"B","B","B"
"51079",51079,"A6",1783.50410958904,516.058904109589,730,"B","B","B"
"51080",51080,"A6",1973.28912466844,515.546419098143,377,"B","B","B"
"51081",51081,"A6",2024.53617021277,515.455319148936,470,"B","B","CD4"
"51082",51082,"A6",109.042105263158,517.463157894737,190,"Endothelial","Endothelial","Endothelial"
"51083",51083,"A6",324.736641221374,517.301526717557,262,"B","B","B"
"51084",51084,"A6",514.938547486033,515.536312849162,179,"B","B","CD4"
"51085",51085,"A6",14.2460317460317,517.337301587302,504,"B","B","B"
"51086",51086,"A6",471.468253968254,518.206349206349,126,"B","B","B"
"51087",51087,"A6",837.423728813559,517.915254237288,472,"B","B","B"
"51088",51088,"A6",1075.79261363636,517.838068181818,352,"B","B","B"
"51089",51089,"A6",1693.78378378378,515.245945945946,370,"B","B","B"
"51090",51090,"A6",1198.96341463415,518.719512195122,410,"B","B","B"
"51091",51091,"A6",1936.29903536977,519.282958199357,311,"B","B","CD4"
"51092",51092,"A6",137.517928286853,519.203187250996,251,"B","B","B"
"51093",51093,"A6",553.377049180328,517.979963570128,549,"B","B","B"
"51094",51094,"A6",627.770773638969,519.303724928367,349,"B","B","B"
"51095",51095,"A6",898.789830508475,520.266101694915,590,"B","B","B"
"51096",51096,"A6",1519.95341614907,520.287267080745,644,"B","B","B"
"51097",51097,"A6",1635.06763925729,520.10875331565,754,"B","B","B"
"51098",51098,"A6",177.860703812317,522.574780058651,682,"B","B","M1"
"51099",51099,"A6",455.459401709402,521.32264957265,468,"B","B","B"
"51100",51100,"A6",697.827898550725,520.836956521739,552,"B","B","B"
"51101",51101,"A6",756.37037037037,520.462962962963,54,"B","B","DC"
"51102",51102,"A6",1446.065913371,520.630885122411,531,"B","B","B"
"51103",51103,"A6",388.285024154589,522.217391304348,207,"B","B","B"
"51104",51104,"A6",531.410488245931,522.764918625678,553,"B","B","B"
"51105",51105,"A6",1103.74701670644,521.990453460621,419,"B","B","B"
"51106",51106,"A6",1169.76066024759,520.830811554333,727,"B","B","B"
"51107",51107,"A6",1711.30659536542,521.928698752228,561,"B","B","B"
"51108",51108,"A6",1864.17293233083,522.503759398496,133,"B","B","B"
"51109",51109,"A6",62.3694390715667,522.47582205029,517,"B","B","Epithelial"
"51110",51110,"A6",90.4572072072072,522.191441441441,444,"Endothelial","Endothelial","Endothelial"
"51111",51111,"A6",738.885113268608,523.459546925566,618,"B","B","B"
"51112",51112,"A6",1920.78507462687,522.656716417911,335,"B","B","CD4"
"51113",51113,"A6",2042.772,522.952,250,"B","B","CD4"
"51114",51114,"A6",1217.65885416667,524.096354166667,384,"B","B","B"
"51115",51115,"A6",1256.91689008043,524.053619302949,373,"B","B","B"
"51116",51116,"A6",1393.87056367432,523.858037578288,479,"B","B","B"
"51117",51117,"A6",1993.57524271845,524.041262135922,412,"B","B","B"
"51118",51118,"A6",220.615230460922,525.787575150301,499,"B","B","B"
"51119",51119,"A6",918.421828908555,524.823008849557,339,"B","B","B"
"51120",51120,"A6",1483.35492227979,526.012953367876,386,"B","B","B"
"51121",51121,"A6",266.967128027682,525.285467128028,578,"B","B","B"
"51122",51122,"A6",1413.49541284404,525.82874617737,327,"B","B","B"
"51123",51123,"A6",1828.22222222222,525.440860215054,558,"B","B","B"
"51124",51124,"A6",368.447674418605,526.895348837209,172,"B","B","CD4"
"51125",51125,"A6",868.460659898477,526.916243654822,788,"B","B","DC"
"51126",51126,"A6",1053.83018867925,527.020754716981,530,"B","B","B"
"51127",51127,"A6",1883.34592145015,526.477341389728,662,"B","B","CD4"
"51128",51128,"A6",3.74285714285714,528.047619047619,105,"B","B","B"
"51129",51129,"A6",242.884086444008,527.815324165029,509,"B","B","B"
"51130",51130,"A6",338.034013605442,527.683673469388,294,"B","B","B"
"51131",51131,"A6",600.445544554455,527.660066006601,909,"B","B","B"
"51132",51132,"A6",666.819277108434,527.096385542169,332,"B","B","CD4"
"51133",51133,"A6",1373.15659340659,528.475274725275,364,"B","B","B"
"51134",51134,"A6",1761.77071005917,527.878698224852,676,"B","B","B"
"51135",51135,"A6",1979.80487804878,528.524390243902,164,"B","B","B"
"51136",51136,"A6",318.275,529.025,40,"B","B","B"
"51137",51137,"A6",354.703422053232,529.076045627376,263,"B","B","B"
"51138",51138,"A6",410.325617283951,529.228395061728,648,"B","B","B"
"51139",51139,"A6",438.650190114068,530.456273764259,263,"B","B","B"
"51140",51140,"A6",504.385608856089,529.859778597786,542,"B","B","B"
"51141",51141,"A6",772.442119944212,528.693165969317,717,"B","B","B"
"51142",51142,"A6",810.706806282722,528.842931937173,191,"B","B","DC"
"51143",51143,"A6",1009.07757166948,528.598650927487,593,"B","B","DC"
"51144",51144,"A6",304.698701298701,530.2,385,"B","B","B"
"51145",51145,"A6",474.798449612403,530.031007751938,129,"B","B","B"
"51146",51146,"A6",986.309278350515,530.873711340206,388,"B","B","B"
"51147",51147,"A6",1030.83526011561,530.268786127168,346,"B","B","B"
"51148",51148,"A6",1134.77186311787,528.600760456274,263,"B","B","B"
"51149",51149,"A6",1852.03674540682,529.918635170604,381,"B","B","B"
"51150",51150,"A6",1952.10301507538,529.658291457286,398,"B","B","B"
"51151",51151,"A6",155.913669064748,531.093525179856,278,"B","B","B"
"51152",51152,"A6",1428.40776699029,530.791262135922,206,"B","B","B"
"51153",51153,"A6",46.4969879518072,532.271084337349,332,"B","B","Epithelial"
"51154",51154,"A6",104.811188811189,531.622377622378,143,"Endothelial","Endothelial","Endothelial"
"51155",51155,"A6",685.103448275862,531.603448275862,290,"B","B","B"
"51156",51156,"A6",935.186440677966,532.275423728814,236,"B","B","B"
"51157",51157,"A6",1330.12520325203,532.80162601626,615,"B","B","B"
"51158",51158,"A6",2013.23311546841,532.350762527233,459,"B","B","DC"
"51159",51159,"A6",287.145604395604,533.362637362637,364,"B","B","B"
"51160",51160,"A6",955.622641509434,531.792452830189,212,"B","B","B"
"51161",51161,"A6",1467.91737891738,533.088319088319,351,"B","B","B"
"51162",51162,"A6",1498.39361702128,532.26329787234,376,"B","B","B"
"51163",51163,"A6",1679.287001287,532.608751608752,777,"B","B","B"
"51164",51164,"A6",1701.69594594595,533.695945945946,148,"B","B","CD4"
"51165",51165,"A6",122.633495145631,534.733009708738,412,"Endothelial","Endothelial","Endothelial"
"51166",51166,"A6",204.686390532544,533.301775147929,507,"B","B","B"
"51167",51167,"A6",645.300492610837,533.254515599343,609,"B","B","CD4"
"51168",51168,"A6",1235.21739130435,534.485507246377,552,"B","B","B"
"51169",51169,"A6",1553.72523961661,532.862619808307,313,"B","B","DC"
"51170",51170,"A6",1571.19961977186,533.589353612167,526,"B","B","B"
"51171",51171,"A6",1600.87726098191,534.330749354005,774,"B","B","B"
"51172",51172,"A6",1802.00673854447,533.256064690027,742,"B","B","B"
"51173",51173,"A6",847.423822714681,535.415512465374,361,"B","B","B"
"51174",51174,"A6",1736.38733431517,535.365243004418,679,"B","B","DC"
"51175",51175,"A6",78.5289256198347,535.847107438017,242,"T","CD4","CD4"
"51176",51176,"A6",549.22619047619,536.809523809524,252,"B","B","B"
"51177",51177,"A6",1164.6,536.544,125,"B","B","B"
"51178",51178,"A6",1268.20133111481,535.18302828619,601,"B","B","B"
"51179",51179,"A6",1906.54563894523,535.847870182556,493,"B","B","B"
"51180",51180,"A6",1092.85057471264,537.262725779967,609,"B","B","B"
"51181",51181,"A6",1350.57025920873,536.545702592087,733,"B","B","B"
"51182",51182,"A6",1283.15974440895,538.920127795527,313,"B","B","B"
"51183",51183,"A6",1655.70440251572,538.253668763103,477,"B","B","CD4"
"51184",51184,"A6",384.366666666667,538.808888888889,450,"B","B","B"
"51185",51185,"A6",620.027777777778,538.712962962963,216,"B","B","CD4"
"51186",51186,"A6",792.390196078431,538.590196078431,510,"B","B","B"
"51187",51187,"A6",1304.74310595065,538.714078374456,689,"B","B","B"
"51188",51188,"A6",31.0508474576271,539.421610169491,472,"B","B","M1"
"51189",51189,"A6",140.117263843648,540.830618892508,307,"B","B","B"
"51190",51190,"A6",254.860655737705,540.450819672131,122,"B","B","B"
"51191",51191,"A6",971.343234323432,539.881188118812,303,"B","B","B"
"51192",51192,"A6",2035.55764075067,540.088471849866,373,"T","CD4","CD4"
"51193",51193,"A6",189.786440677966,541.220338983051,295,"B","B","B"
"51194",51194,"A6",889.116477272727,541.525568181818,352,"B","B","DC"
"51195",51195,"A6",15.151376146789,542.298165137615,436,"B","B","Epithelial"
"51196",51196,"A6",822.727930535456,541.823444283647,691,"B","B","M1"
"51197",51197,"A6",1188.01319261214,542.114775725594,758,"B","B","B"
"51198",51198,"A6",1387.65789473684,541.640350877193,342,"B","B","B"
"51199",51199,"A6",1977.22085889571,541.184049079755,326,"T","CD4","Treg"
"51200",51200,"A6",319.084033613445,542.63025210084,357,"B","B","B"
"51201",51201,"A6",481.733542319749,542.460815047022,319,"B","B","CD4"
"51202",51202,"A6",567.737642585551,543.252217997465,789,"B","B","B"
"51203",51203,"A6",1125.61469933185,545.280623608018,449,"B","B","B"
"51204",51204,"A6",1517.51024590164,542.553278688525,488,"B","B","CD4"
"51205",51205,"A6",459.204980842912,544.078544061303,522,"B","B","B"
"51206",51206,"A6",914.571180555556,543.454861111111,576,"B","B","B"
"51207",51207,"A6",945.633971291866,546.27990430622,418,"B","B","B"
"51208",51208,"A6",1043.89626556017,544.082987551867,241,"B","B","B"
"51209",51209,"A6",1146.60366972477,543.763302752294,545,"B","B","B"
"51210",51210,"A6",342.292553191489,544.44414893617,376,"B","B","B"
"51211",51211,"A6",711.093023255814,543.831395348837,344,"B","B","B"
"51212",51212,"A6",752.666666666667,544.733850129199,387,"B","B","CD4"
"51213",51213,"A6",1538.52122241087,545.193548387097,589,"Unresolvable","Unresolvable","M1"
"51214",51214,"A6",2000.51794871795,544.405128205128,195,"B","B","B"
"51215",51215,"A6",111.232365145228,546.282157676349,241,"Endothelial","Endothelial","Endothelial"
"51216",51216,"A6",364.962857142857,545.834285714286,350,"B","B","B"
"51217",51217,"A6",1027.05714285714,546.6,140,"B","B","B"
"51218",51218,"A6",1615.7855530474,544.986455981941,443,"B","B","B"
"51219",51219,"A6",169.037122969838,545.990719257541,431,"B","B","B"
"51220",51220,"A6",521.166666666667,547.373456790123,324,"B","B","B"
"51221",51221,"A6",729.660839160839,546.508741258741,572,"B","B","B"
"51222",51222,"A6",1442.10772833724,543.306791569087,427,"B","B","B"
"51223",51223,"A6",1931.24703087886,546.9216152019,421,"B","B","B"
"51224",51224,"A6",1961.76153846154,546.911538461538,260,"B","B","B"
"51225",51225,"A6",1212.69077757685,548.410488245931,553,"B","B","Lymphatic"
"51226",51226,"A6",1424.57839721254,547.188153310105,287,"B","B","B"
"51227",51227,"A6",1699.39166666667,547.9125,240,"B","B","B"
"51228",51228,"A6",697.14880952381,550.35119047619,336,"B","B","B"
"51229",51229,"A6",1642.3,549.233333333333,210,"B","B","CD4"
"51230",51230,"A6",1407.59076923077,549.421538461538,325,"B","B","B"
"51231",51231,"A6",1833.09818181818,548.906666666667,825,"B","B","CD4"
"51232",51232,"A6",1860.43691588785,550.348130841121,428,"B","B","CD4"
"51233",51233,"A6",52.1292372881356,551.023305084746,472,"B","Epithelial","Epithelial"
"51234",51234,"A6",86.1428571428571,551.43956043956,273,"T","CD4","CD4"
"51235",51235,"A6",670.192949907236,550.525046382189,539,"B","B","B"
"51236",51236,"A6",1077.0490797546,551.343558282209,163,"B","B","DC"
"51237",51237,"A6",1106.19422572178,551.692913385827,381,"B","B","B"
"51238",51238,"A6",1799.04528301887,552.2,265,"B","B","B"
"51239",51239,"A6",1888.28758169935,550.538126361656,459,"B","B","CD4"
"51240",51240,"A6",2045.28409090909,551.965909090909,88,"B","B","CD4"
"51241",51241,"A6",234.862804878049,551.830792682927,656,"B","B","B"
"51242",51242,"A6",434.549118387909,552.969773299748,794,"B","B","B"
"51243",51243,"A6",858.328083989501,552.0656167979,381,"B","B","DC"
"51244",51244,"A6",1371.76501305483,551.89817232376,383,"B","B","B"
"51245",51245,"A6",1947.73036649215,552.157068062827,382,"B","B","B"
"51246",51246,"A6",71.6590909090909,553.097402597403,308,"B","B","CD4"
"51247",51247,"A6",202.486772486772,553.529100529101,189,"B","B","B"
"51248",51248,"A6",268.265625,552.072916666667,576,"B","B","B"
"51249",51249,"A6",604.553264604811,553.393470790378,582,"B","B","B"
"51250",51250,"A6",1455.95111111111,553.353333333333,450,"B","B","B"
"51251",51251,"A6",1503.78787878788,552.828282828283,99,"B","B","B"
"51252",51252,"A6",1686,553.376811594203,69,"B","B","B"
"51253",51253,"A6",98.6633333333333,554.1,300,"B","B","CD4"
"51254",51254,"A6",541.4203187251,554.243027888446,502,"Unresolvable","Unresolvable","M1"
"51255",51255,"A6",1242.12212643678,555.204022988506,696,"B","B","B"
"51256",51256,"A6",2024.17424242424,554.045454545455,396,"B","B","DC"
"51257",51257,"A6",473.764705882353,555.333333333333,153,"B","B","CD4"
"51258",51258,"A6",628.042124542124,555.430402930403,546,"B","B","CD4"
"51259",51259,"A6",286.305135951662,555.580060422961,331,"B","B","B"
"51260",51260,"A6",329.388429752066,556.479338842975,242,"B","B","B"
"51261",51261,"A6",989.203791469194,555.981042654028,422,"B","B","B"
"51262",51262,"A6",1774.68888888889,557.386419753086,810,"B","B","B"
"51263",51263,"A6",801.090277777778,556.9375,288,"B","B","B"
"51264",51264,"A6",1058.32840722496,557.832512315271,609,"B","B","B"
"51265",51265,"A6",1565.2418699187,556.778455284553,492,"B","B","B"
"51266",51266,"A6",1665.44642857143,556.979591836735,392,"B","B","B"
"51267",51267,"A6",303.178846153846,558.696153846154,520,"B","B","B"
"51268",51268,"A6",384.764880952381,558.595238095238,336,"B","B","B"
"51269",51269,"A6",405.867862969005,558.199021207178,613,"B","B","B"
"51270",51270,"A6",873.685393258427,559.187265917603,267,"Unresolvable","Unresolvable","DC"
"51271",51271,"A6",1486.56418918919,557.829391891892,592,"B","B","B"
"51272",51272,"A6",1918.17919075145,558.043352601156,346,"B","B","B"
"51273",51273,"A6",838.997590361446,559.380722891566,415,"B","B","B"
"51274",51274,"A6",890.101694915254,558.614406779661,236,"B","B","B"
"51275",51275,"A6",1005.28875379939,561.065349544073,658,"B","B","B"
"51276",51276,"A6",1168.78955696203,558.835443037975,632,"B","B","B"
"51277",51277,"A6",1282.75816993464,558.786492374728,459,"B","B","B"
"51278",51278,"A6",1585.98775510204,559.10612244898,245,"B","B","CD4"
"51279",51279,"A6",1991.05177111717,558.16621253406,367,"B","B","B"
"51280",51280,"A6",970.298924731183,559.922580645161,465,"B","B","B"
"51281",51281,"A6",1745.5626566416,559.580200501253,798,"B","B","B"
"51282",51282,"A6",127.310112359551,560.442696629214,445,"B","B","B"
"51283",51283,"A6",765.939172749392,559.501216545012,411,"B","B","B"
"51284",51284,"A6",1468.28971962617,561.373831775701,321,"B","B","B"
"51285",51285,"A6",1629.37868852459,561.95737704918,610,"B","B","CD4"
"51286",51286,"A6",9.90566037735849,562.169811320755,371,"T","CD8","CD8"
"51287",51287,"A6",24.15625,559.25,32,"Unresolvable","Unresolvable","M1"
"51288",51288,"A6",187.94262295082,562.05737704918,122,"B","B","B"
"51289",51289,"A6",353.287735849057,562.495283018868,424,"B","B","B"
"51290",51290,"A6",499.525918944392,561.807728557964,1061,"B","B","B"
"51291",51291,"A6",1974.69249394673,562.559322033898,413,"B","B","B"
"51292",51292,"A6",167.913439635535,563.177676537585,439,"B","B","B"
"51293",51293,"A6",647.617405582923,562.315270935961,609,"B","B","CD4"
"51294",51294,"A6",911.426103646833,563.535508637236,521,"B","B","CD4"
"51295",51295,"A6",255.16847826087,563.58152173913,184,"B","B","B"
"51296",51296,"A6",783.337526205451,564.167714884696,477,"B","B","B"
"51297",51297,"A6",2009.43006263048,563.665970772443,479,"B","B","B"
"51298",51298,"A6",1869.7681498829,565.215456674473,427,"B","B","CD4"
"51299",51299,"A6",369.295180722892,565.807228915663,166,"B","B","B"
"51300",51300,"A6",579.444082519001,566.052117263844,921,"B","B","B"
"51301",51301,"A6",1647.97142857143,565.528571428571,140,"Unresolvable","Unresolvable","M1"
"51302",51302,"A6",682.631578947368,566.654135338346,133,"B","B","B"
"51303",51303,"A6",816.433333333333,566.68125,480,"B","B","B"
"51304",51304,"A6",950.204918032787,566.840983606557,610,"B","B","B"
"51305",51305,"A6",1694.74370709382,567.233409610984,437,"B","B","B"
"51306",51306,"A6",1810.13956834532,568.451798561151,695,"T","CD4","CD4"
"51307",51307,"A6",220.987903225806,567.463709677419,248,"B","B","M1"
"51308",51308,"A6",1089.88647746244,568.974958263773,599,"Unresolvable","Unresolvable","M1"
"51309",51309,"A6",1356.69534555712,567.568406205924,709,"B","B","B"
"51310",51310,"A6",1513.45225225225,568.054054054054,555,"B","B","B"
"51311",51311,"A6",714.749140893471,569.151202749141,291,"Unresolvable","Unresolvable","M1"
"51312",51312,"A6",1036.39965986395,568.574829931973,588,"B","B","B"
"51313",51313,"A6",1433.50190114068,569.723700887199,789,"B","B","B"
"51314",51314,"A6",1845.65533980583,569.25,412,"B","B","CD4"
"51315",51315,"A6",1959.70886075949,569.827004219409,237,"Unresolvable","Unresolvable","M1"
"51316",51316,"A6",39.2697495183044,568.065510597302,519,"B","B","M1"
"51317",51317,"A6",470.295673076923,569.987980769231,416,"B","B","CD4"
"51318",51318,"A6",737.791461412151,569.912972085386,609,"Unresolvable","Unresolvable","M1"
"51319",51319,"A6",755.375,570.815789473684,152,"B","B","B"
"51320",51320,"A6",1146.65258855586,570.042234332425,734,"B","B","DC"
"51321",51321,"A6",1548.85409252669,570.61921708185,562,"Unresolvable","Unresolvable","M1"
"51322",51322,"A6",1893.29735682819,570.13436123348,454,"B","B","B"
"51323",51323,"A6",2038.71128608924,568.771653543307,381,"B","B","B"
"51324",51324,"A6",145.670769230769,568.521538461539,650,"B","B","DC"
"51325",51325,"A6",1115.29230769231,571.704615384615,650,"Unresolvable","Unresolvable","M1"
"51326",51326,"A6",108.4670781893,571.88683127572,486,"B","B","M1"
"51327",51327,"A6",202.54233409611,571.972540045767,437,"B","B","B"
"51328",51328,"A6",1404.6904109589,572.054794520548,365,"B","B","B"
"51329",51329,"A6",66.352798053528,572.829683698297,411,"B","B","B"
"51330",51330,"A6",323.585987261146,571.359872611465,314,"B","B","B"
"51331",51331,"A6",1203.97510980966,573.396778916545,683,"B","B","B"
"51332",51332,"A6",1717.58085808581,572.400440044004,909,"B","B","B"
"51333",51333,"A6",1935.28659793814,573.121649484536,485,"B","B","B"
"51334",51334,"A6",283.664804469274,574.653631284916,179,"B","B","B"
"51335",51335,"A6",1384.58442871587,574.604651162791,989,"B","B","B"
"51336",51336,"A6",1604.94613259669,574.075966850829,724,"B","B","B"
"51337",51337,"A6",86.2599531615925,574.543325526932,427,"B","B","M1"
"51338",51338,"A6",525.733089579525,574.976234003656,547,"B","B","B"
"51339",51339,"A6",662.306784660767,574.849557522124,339,"B","B","CD4"
"51340",51340,"A6",266.620512820513,576.415384615385,195,"B","B","B"
"51341",51341,"A6",552.141414141414,575.997474747475,396,"B","B","CD4"
